touchpoint_id,customer_id,campaign_id,interaction_timestamp,interaction_date,touchpoint_order,total_customer_touchpoints,channel_type,utm_source,utm_medium,utm_campaign,consumer_stage,device_type,session_duration_sec,touchpoint_clicks,touchpoint_impressions,survey_engagement_rating,survey_sentiment_rating,survey_cross_channel_influence_rating,survey_perceived_value_rating,survey_effectiveness_rating,touchpoint_marketing_cost
TP1446,C104,CMP14,2024-05-26 17:57:00,2024-05-26,8,8,Email,email,email,CMP14_email,Awareness,Tablet,149,6,107,0.97,0.35,0.57,0.42,0.16,6.46
TP2162,C105,CMP03,2024-04-09 03:19:00,2024-04-09,1,4,In-Store,offline_store,offline,CMP03_influencer,Conversion,Desktop,560,5,30,0.54,0.18,0.86,0.02,0.43,4.62
TP1011,C105,CMP09,2024-05-08 23:02:00,2024-05-08,2,4,Social,social_media,paid_social,CMP09_social_media,Conversion,Mobile,379,1,102,0.09,0.95,0.77,0.94,0.2,8.63
TP728,C105,CMP10,2024-05-21 02:09:00,2024-05-21,3,4,Social,social_media,paid_social,CMP10_email,Retention,Tablet,756,4,136,0.16,0.33,0.35,0.9,0.59,5.36
TP2622,C105,CMP06,2024-06-26 15:57:00,2024-06-26,4,4,Web,website,web_referral,CMP06_display,Retention,Tablet,679,3,132,0.39,0.72,0.66,0.92,0.73,9.09
TP091,C106,CMP12,2024-03-06 13:49:00,2024-03-06,1,5,In-Store,offline_store,offline,CMP12_influencer,Awareness,Tablet,639,5,164,0.33,0.32,0.45,0.58,0.39,8.53
TP1105,C106,CMP17,2024-04-18 08:51:00,2024-04-18,2,5,Email,email,email,CMP17_display,Retention,Desktop,1080,7,96,0.37,0.56,0.13,0.89,0.69,3.78
TP1548,C106,CMP02,2024-04-20 04:12:00,2024-04-20,3,5,Web,website,web_referral,CMP02_email,Awareness,Tablet,1067,7,46,0.17,-0.13,0.99,0.2,0.8,9.46
TP587,C106,CMP17,2024-06-11 09:00:00,2024-06-11,4,5,Email,email,email,CMP17_display,Awareness,Tablet,611,1,103,0.81,0.08,0.2,0.46,0.49,1.86
TP2511,C106,CMP17,2024-06-23 16:15:00,2024-06-23,5,5,In-Store,offline_store,offline,CMP17_display,Conversion,Desktop,283,6,53,0.99,0.55,0.76,0.98,0.91,9.68
TP2118,C107,CMP06,2024-03-16 05:05:00,2024-03-16,1,3,In-Store,offline_store,offline,CMP06_display,Awareness,Mobile,843,8,31,0.82,-0.64,0.35,0.6,0.87,2.43
TP1186,C107,CMP03,2024-04-16 07:06:00,2024-04-16,2,3,Web,website,web_referral,CMP03_influencer,Conversion,Mobile,614,0,124,0.75,1.0,0.65,0.2,0.21,3.43
TP005,C107,CMP08,2024-06-08 11:38:00,2024-06-08,3,3,Email,email,email,CMP08_search,Awareness,Tablet,788,10,44,0.07,-0.38,0.37,0.29,1.0,8.22
TP569,C108,CMP17,2024-03-18 11:41:00,2024-03-18,1,5,Mobile,mobile_app,mobile_push,CMP17_display,Awareness,Mobile,551,6,38,0.85,0.63,0.83,0.88,0.9,9.09
TP2023,C108,CMP02,2024-05-30 07:59:00,2024-05-30,2,5,Web,website,web_referral,CMP02_email,Awareness,Tablet,935,4,167,0.26,0.52,0.67,0.77,0.24,7.23
TP1914,C108,CMP18,2024-06-07 06:14:00,2024-06-07,3,5,In-Store,offline_store,offline,CMP18_influencer,Conversion,Tablet,562,2,93,0.57,-0.17,0.98,0.95,0.17,1.66
TP222,C108,CMP18,2024-06-07 10:10:00,2024-06-07,4,5,In-Store,offline_store,offline,CMP18_influencer,Conversion,Mobile,1140,6,94,0.57,0.91,0.17,0.87,0.13,2.16
TP1997,C108,CMP09,2024-06-25 13:49:00,2024-06-25,5,5,Mobile,mobile_app,mobile_push,CMP09_social_media,Retention,Mobile,942,10,150,0.43,0.86,0.13,0.17,0.6,8.86
TP811,C109,CMP17,2024-03-13 02:34:00,2024-03-13,1,3,Web,website,web_referral,CMP17_display,Retention,Desktop,1191,3,66,0.34,0.05,0.97,0.16,0.66,2.18
TP1806,C109,CMP15,2024-03-14 20:07:00,2024-03-14,2,3,Email,email,email,CMP15_display,Consideration,Tablet,1142,4,161,0.29,-0.02,0.51,0.73,0.46,4.13
TP1253,C109,CMP13,2024-06-14 00:50:00,2024-06-14,3,3,Social,social_media,paid_social,CMP13_social_media,Consideration,Desktop,382,2,132,0.47,0.19,0.63,0.66,0.33,6.28
TP1567,C110,CMP12,2024-06-03 07:48:00,2024-06-03,1,1,Social,social_media,paid_social,CMP12_influencer,Consideration,Mobile,421,8,138,0.18,0.48,0.27,0.79,0.04,7.4
TP1219,C111,CMP01,2024-03-02 23:46:00,2024-03-02,1,9,Mobile,mobile_app,mobile_push,CMP01_email,Retention,Mobile,925,0,4,0.74,0.75,0.76,0.12,0.82,3.31
TP1260,C111,CMP06,2024-03-11 02:14:00,2024-03-11,2,9,Web,website,web_referral,CMP06_display,Retention,Tablet,337,0,51,0.05,-0.67,0.54,0.0,0.41,4.62
TP1257,C111,CMP10,2024-03-25 22:22:00,2024-03-25,3,9,Social,social_media,paid_social,CMP10_email,Retention,Mobile,354,4,171,0.26,-0.17,0.42,0.14,0.24,1.11
TP1534,C111,CMP15,2024-04-23 09:54:00,2024-04-23,4,9,Social,social_media,paid_social,CMP15_display,Retention,Tablet,828,10,55,0.39,0.95,0.46,0.3,0.64,7.28
TP1130,C111,CMP13,2024-05-04 09:27:00,2024-05-04,5,9,Web,website,web_referral,CMP13_social_media,Consideration,Mobile,762,2,174,0.3,0.57,0.32,0.92,0.97,2.88
TP1459,C111,CMP08,2024-05-12 03:47:00,2024-05-12,6,9,Social,social_media,paid_social,CMP08_search,Retention,Tablet,1113,2,100,0.55,-0.58,0.17,0.81,0.95,0.66
TP1255,C111,CMP14,2024-05-16 11:00:00,2024-05-16,7,9,Mobile,mobile_app,mobile_push,CMP14_email,Consideration,Tablet,704,4,105,0.08,0.17,0.92,0.4,0.49,3.87
TP1875,C111,CMP04,2024-05-26 15:11:00,2024-05-26,8,9,Social,social_media,paid_social,CMP04_display,Awareness,Desktop,643,2,141,0.91,-0.08,0.33,0.77,0.89,1.64
TP2537,C111,CMP11,2024-06-08 11:03:00,2024-06-08,9,9,Mobile,mobile_app,mobile_push,CMP11_display,Consideration,Tablet,536,6,66,0.67,-0.57,0.79,0.8,0.74,5.98
TP391,C112,CMP17,2024-03-08 05:37:00,2024-03-08,1,5,Mobile,mobile_app,mobile_push,CMP17_display,Awareness,Tablet,1138,10,131,0.53,0.21,0.56,0.12,0.38,2.85
TP1071,C112,CMP07,2024-04-02 00:11:00,2024-04-02,2,5,In-Store,offline_store,offline,CMP07_email,Consideration,Tablet,533,9,79,0.28,0.15,0.27,0.92,0.64,1.24
TP1744,C112,CMP10,2024-04-08 14:29:00,2024-04-08,3,5,Web,website,web_referral,CMP10_email,Awareness,Desktop,629,9,130,0.42,0.59,0.64,0.4,0.47,3.35
TP357,C112,CMP08,2024-05-19 06:21:00,2024-05-19,4,5,Mobile,mobile_app,mobile_push,CMP08_search,Retention,Tablet,1067,6,21,0.89,0.26,0.24,0.06,0.33,2.73
TP1287,C112,CMP03,2024-06-03 06:29:00,2024-06-03,5,5,Email,email,email,CMP03_influencer,Retention,Desktop,904,7,126,0.07,-0.57,0.93,0.85,0.23,3.11
TP2270,C113,CMP09,2024-04-16 11:29:00,2024-04-16,1,10,Mobile,mobile_app,mobile_push,CMP09_social_media,Consideration,Desktop,989,1,198,0.7,-0.54,0.05,0.84,0.06,2.76
TP1339,C113,CMP12,2024-04-26 11:12:00,2024-04-26,2,10,In-Store,offline_store,offline,CMP12_influencer,Consideration,Mobile,290,7,139,0.6,-0.8,0.82,0.28,0.85,7.26
TP383,C113,CMP06,2024-05-20 19:26:00,2024-05-20,3,10,Web,website,web_referral,CMP06_display,Retention,Mobile,424,9,155,0.32,-0.41,0.87,0.84,0.97,9.94
TP274,C113,CMP17,2024-05-21 13:17:00,2024-05-21,4,10,Mobile,mobile_app,mobile_push,CMP17_display,Conversion,Desktop,61,5,38,0.03,0.73,0.98,0.33,0.79,1.09
TP263,C113,CMP04,2024-05-21 23:36:00,2024-05-21,5,10,Web,website,web_referral,CMP04_display,Consideration,Mobile,42,6,167,0.66,0.6,0.67,0.76,0.85,8.1
TP272,C113,CMP02,2024-05-25 09:34:00,2024-05-25,6,10,In-Store,offline_store,offline,CMP02_email,Conversion,Desktop,923,5,178,0.41,-0.49,0.49,0.58,0.18,7.47
TP1867,C113,CMP10,2024-05-25 12:06:00,2024-05-25,7,10,Web,website,web_referral,CMP10_email,Retention,Desktop,401,3,8,0.87,0.32,0.23,0.57,0.29,6.75
TP278,C113,CMP03,2024-05-30 03:04:00,2024-05-30,8,10,Web,website,web_referral,CMP03_influencer,Awareness,Tablet,177,1,152,0.27,0.76,0.64,0.39,0.44,5.15
TP1195,C113,CMP01,2024-06-05 15:23:00,2024-06-05,9,10,In-Store,offline_store,offline,CMP01_email,Conversion,Mobile,104,2,45,0.07,-0.07,0.94,0.78,0.66,9.26
TP1670,C113,CMP18,2024-06-18 02:42:00,2024-06-18,10,10,Mobile,mobile_app,mobile_push,CMP18_influencer,Awareness,Desktop,761,0,112,0.69,-0.78,0.09,0.55,0.86,3.44
TP732,C114,CMP11,2024-04-26 23:28:00,2024-04-26,1,4,Email,email,email,CMP11_display,Conversion,Desktop,1017,8,55,0.22,-0.79,0.08,0.71,0.19,8.63
TP1671,C114,CMP05,2024-05-06 18:09:00,2024-05-06,2,4,In-Store,offline_store,offline,CMP05_email,Conversion,Tablet,363,0,170,0.45,-0.42,0.34,0.76,0.9,5.59
TP2201,C114,CMP13,2024-05-23 09:04:00,2024-05-23,3,4,Web,website,web_referral,CMP13_social_media,Consideration,Tablet,146,0,116,0.53,-0.97,0.55,0.92,0.45,6.4
TP495,C114,CMP03,2024-05-29 12:26:00,2024-05-29,4,4,Mobile,mobile_app,mobile_push,CMP03_influencer,Consideration,Mobile,1027,0,11,0.86,-0.87,0.89,1.0,0.8,8.12
TP2207,C115,CMP12,2024-05-04 14:49:00,2024-05-04,1,4,Email,email,email,CMP12_influencer,Consideration,Desktop,855,9,111,0.08,0.21,0.95,0.66,0.49,4.52
TP727,C115,CMP05,2024-05-21 14:40:00,2024-05-21,2,4,Mobile,mobile_app,mobile_push,CMP05_email,Awareness,Tablet,616,6,73,0.86,-0.23,0.6,0.84,0.95,5.41
TP1788,C115,CMP09,2024-06-17 06:54:00,2024-06-17,3,4,In-Store,offline_store,offline,CMP09_social_media,Consideration,Desktop,154,0,6,0.06,-0.72,0.36,0.25,0.33,5.3
TP1505,C115,CMP16,2024-06-24 08:09:00,2024-06-24,4,4,Email,email,email,CMP16_social_media,Retention,Desktop,905,1,17,0.95,-0.66,0.96,0.58,0.21,8.4
TP381,C116,CMP04,2024-04-08 04:54:00,2024-04-08,1,4,Web,website,web_referral,CMP04_display,Consideration,Mobile,636,5,11,0.77,-0.7,0.99,0.19,0.02,4.09
TP475,C116,CMP07,2024-05-06 17:40:00,2024-05-06,2,4,Mobile,mobile_app,mobile_push,CMP07_email,Awareness,Desktop,167,2,82,0.99,-0.96,0.1,0.25,0.8,2.38
TP239,C116,CMP07,2024-05-06 20:38:00,2024-05-06,3,4,Mobile,mobile_app,mobile_push,CMP07_email,Retention,Tablet,868,2,31,0.67,-0.13,0.73,0.64,0.85,9.17
TP2498,C116,CMP02,2024-05-23 12:19:00,2024-05-23,4,4,Web,website,web_referral,CMP02_email,Retention,Mobile,449,3,61,0.06,-0.29,0.49,0.89,0.44,6.75
TP1827,C117,CMP10,2024-03-04 19:49:00,2024-03-04,1,7,Email,email,email,CMP10_email,Conversion,Desktop,185,0,181,0.81,0.92,0.67,0.46,0.35,7.32
TP600,C117,CMP17,2024-03-08 03:47:00,2024-03-08,2,7,Social,social_media,paid_social,CMP17_display,Retention,Tablet,932,1,185,0.11,0.81,0.25,0.59,0.95,8.34
TP1587,C117,CMP14,2024-03-27 00:51:00,2024-03-27,3,7,Web,website,web_referral,CMP14_email,Conversion,Tablet,680,5,112,0.46,-0.61,0.1,0.27,0.09,6.42
TP2442,C117,CMP04,2024-04-12 01:14:00,2024-04-12,4,7,Social,social_media,paid_social,CMP04_display,Retention,Tablet,1070,2,181,0.76,-0.81,0.88,0.03,0.08,2.87
TP900,C117,CMP11,2024-04-29 10:28:00,2024-04-29,5,7,In-Store,offline_store,offline,CMP11_display,Awareness,Tablet,117,5,24,0.18,0.59,0.42,1.0,0.41,1.68
TP2625,C117,CMP14,2024-05-16 00:24:00,2024-05-16,6,7,Mobile,mobile_app,mobile_push,CMP14_email,Awareness,Mobile,572,6,60,0.4,0.87,0.81,0.27,0.15,6.16
TP1972,C117,CMP01,2024-05-17 18:13:00,2024-05-17,7,7,Social,social_media,paid_social,CMP01_email,Retention,Desktop,888,2,40,0.22,-0.18,0.03,0.39,0.11,0.67
TP1333,C118,CMP06,2024-03-17 00:57:00,2024-03-17,1,6,In-Store,offline_store,offline,CMP06_display,Consideration,Mobile,143,4,144,0.31,-0.71,0.06,0.35,0.5,7.14
TP1315,C118,CMP08,2024-03-31 01:56:00,2024-03-31,2,6,Email,email,email,CMP08_search,Consideration,Desktop,712,6,152,0.72,-0.14,0.79,0.77,0.56,8.77
TP1057,C118,CMP15,2024-04-24 11:10:00,2024-04-24,3,6,Mobile,mobile_app,mobile_push,CMP15_display,Consideration,Mobile,315,2,123,0.28,-0.52,0.74,0.79,0.68,2.47
TP614,C118,CMP13,2024-05-16 00:04:00,2024-05-16,4,6,In-Store,offline_store,offline,CMP13_social_media,Retention,Mobile,596,4,156,0.11,0.36,0.47,0.28,0.71,1.81
TP1483,C118,CMP18,2024-05-26 02:54:00,2024-05-26,5,6,Web,website,web_referral,CMP18_influencer,Awareness,Tablet,1048,9,60,0.99,-0.44,0.51,0.76,0.67,8.32
TP1634,C118,CMP02,2024-06-13 15:40:00,2024-06-13,6,6,Social,social_media,paid_social,CMP02_email,Consideration,Desktop,490,6,28,0.46,-0.19,0.64,0.21,0.87,5.47
TP1232,C119,CMP03,2024-03-06 11:09:00,2024-03-06,1,4,Web,website,web_referral,CMP03_influencer,Awareness,Desktop,565,2,185,0.92,0.61,0.94,0.77,0.55,2.91
TP991,C119,CMP04,2024-03-29 14:54:00,2024-03-29,2,4,Email,email,email,CMP04_display,Conversion,Mobile,732,0,85,0.4,-0.69,0.25,0.8,0.86,6.35
TP1761,C119,CMP01,2024-04-04 20:34:00,2024-04-04,3,4,Social,social_media,paid_social,CMP01_email,Consideration,Desktop,1159,6,53,0.28,-0.56,0.33,0.56,0.1,4.6
TP2573,C119,CMP10,2024-05-24 10:51:00,2024-05-24,4,4,Web,website,web_referral,CMP10_email,Conversion,Desktop,451,10,173,0.12,-0.72,0.14,0.37,0.56,7.58
TP591,C120,CMP08,2024-03-22 08:22:00,2024-03-22,1,6,Web,website,web_referral,CMP08_search,Retention,Mobile,787,6,154,0.24,-0.9,0.91,0.45,0.63,6.74
TP1724,C120,CMP16,2024-03-30 11:43:00,2024-03-30,2,6,Social,social_media,paid_social,CMP16_social_media,Retention,Tablet,1012,7,133,0.37,0.9,0.23,0.56,0.59,5.26
TP1780,C120,CMP11,2024-04-08 23:21:00,2024-04-08,3,6,Mobile,mobile_app,mobile_push,CMP11_display,Conversion,Tablet,922,5,138,0.13,0.32,0.65,0.33,0.2,4.15
TP2152,C120,CMP16,2024-04-29 05:42:00,2024-04-29,4,6,Social,social_media,paid_social,CMP16_social_media,Retention,Mobile,567,8,36,0.95,0.82,0.8,0.63,0.95,9.54
TP2315,C120,CMP11,2024-06-07 11:02:00,2024-06-07,5,6,Web,website,web_referral,CMP11_display,Awareness,Tablet,855,2,30,0.58,-0.54,0.89,0.42,0.96,2.6
TP378,C120,CMP01,2024-06-23 02:46:00,2024-06-23,6,6,Web,website,web_referral,CMP01_email,Retention,Mobile,590,0,159,0.11,0.98,0.84,1.0,0.26,9.09
TP238,C121,CMP04,2024-03-11 11:11:00,2024-03-11,1,2,In-Store,offline_store,offline,CMP04_display,Consideration,Desktop,871,1,64,0.53,-0.15,0.9,0.84,0.58,6.18
TP1181,C121,CMP07,2024-05-22 04:06:00,2024-05-22,2,2,In-Store,offline_store,offline,CMP07_email,Conversion,Mobile,793,2,44,0.75,0.25,0.93,0.5,0.27,2.0
TP608,C122,CMP08,2024-03-15 03:59:00,2024-03-15,1,9,Email,email,email,CMP08_search,Awareness,Desktop,67,3,15,0.02,-0.79,0.19,0.02,0.4,2.0
TP843,C122,CMP07,2024-03-15 07:37:00,2024-03-15,2,9,Email,email,email,CMP07_email,Retention,Mobile,633,1,186,0.01,0.79,0.09,0.17,0.61,5.72
TP1849,C122,CMP04,2024-03-22 22:39:00,2024-03-22,3,9,Mobile,mobile_app,mobile_push,CMP04_display,Awareness,Tablet,1070,5,105,0.9,0.68,0.46,0.61,0.67,9.48
TP818,C122,CMP02,2024-03-28 20:53:00,2024-03-28,4,9,Mobile,mobile_app,mobile_push,CMP02_email,Conversion,Mobile,1180,7,59,0.48,0.71,0.52,0.85,0.23,5.34
TP2565,C122,CMP04,2024-05-13 11:16:00,2024-05-13,5,9,Web,website,web_referral,CMP04_display,Consideration,Tablet,784,0,60,0.77,-0.17,0.08,0.3,0.09,1.88
TP1153,C122,CMP02,2024-05-14 16:54:00,2024-05-14,6,9,Social,social_media,paid_social,CMP02_email,Conversion,Desktop,196,7,28,0.77,0.82,0.84,0.9,0.06,8.66
TP2507,C122,CMP08,2024-05-19 14:23:00,2024-05-19,7,9,In-Store,offline_store,offline,CMP08_search,Conversion,Desktop,1171,8,129,0.3,0.62,0.06,0.25,0.49,4.13
TP010,C122,CMP04,2024-06-09 01:51:00,2024-06-09,8,9,In-Store,offline_store,offline,CMP04_display,Retention,Mobile,538,0,108,0.53,0.06,0.41,0.68,0.33,0.79
TP948,C122,CMP16,2024-06-17 21:39:00,2024-06-17,9,9,Email,email,email,CMP16_social_media,Conversion,Mobile,1200,0,101,0.68,-0.65,0.53,0.93,0.48,9.96
TP2519,C123,CMP16,2024-03-13 22:56:00,2024-03-13,1,4,In-Store,offline_store,offline,CMP16_social_media,Conversion,Tablet,445,5,176,0.71,-0.72,0.12,0.65,0.51,6.04
TP302,C123,CMP13,2024-03-27 07:09:00,2024-03-27,2,4,Social,social_media,paid_social,CMP13_social_media,Awareness,Desktop,770,7,143,0.86,-0.77,0.07,0.49,0.15,5.28
TP2165,C123,CMP01,2024-05-08 16:38:00,2024-05-08,3,4,Email,email,email,CMP01_email,Consideration,Tablet,769,8,99,0.6,-0.88,0.49,0.38,0.88,3.4
TP1480,C123,CMP18,2024-05-26 09:58:00,2024-05-26,4,4,Mobile,mobile_app,mobile_push,CMP18_influencer,Retention,Desktop,1172,0,100,0.92,0.5,0.28,0.99,0.64,2.89
TP586,C124,CMP15,2024-03-28 02:56:00,2024-03-28,1,3,Email,email,email,CMP15_display,Consideration,Mobile,613,1,38,0.61,0.65,0.94,0.46,0.33,2.58
TP2183,C124,CMP19,2024-05-31 12:11:00,2024-05-31,2,3,Mobile,mobile_app,mobile_push,CMP19_social_media,Conversion,Tablet,48,6,8,0.33,-0.68,0.9,0.12,0.38,3.49
TP317,C124,CMP13,2024-06-05 14:05:00,2024-06-05,3,3,Mobile,mobile_app,mobile_push,CMP13_social_media,Retention,Mobile,815,2,1,0.09,-0.09,0.48,0.61,0.07,3.7
TP1431,C125,CMP02,2024-03-07 12:34:00,2024-03-07,1,3,Email,email,email,CMP02_email,Awareness,Tablet,771,0,34,0.66,-0.98,0.18,0.79,0.22,0.93
TP2639,C125,CMP08,2024-06-03 12:25:00,2024-06-03,2,3,Mobile,mobile_app,mobile_push,CMP08_search,Retention,Mobile,861,7,96,0.44,0.13,0.12,0.64,0.66,1.75
TP550,C125,CMP07,2024-06-18 00:48:00,2024-06-18,3,3,Social,social_media,paid_social,CMP07_email,Awareness,Desktop,1176,4,47,0.39,0.11,0.91,0.03,0.01,2.7
TP1242,C126,CMP16,2024-03-17 23:27:00,2024-03-17,1,6,Web,website,web_referral,CMP16_social_media,Awareness,Desktop,738,2,189,0.12,-0.86,0.82,0.51,0.4,7.79
TP289,C126,CMP03,2024-03-28 04:02:00,2024-03-28,2,6,Web,website,web_referral,CMP03_influencer,Consideration,Desktop,215,5,18,0.74,-0.96,0.98,0.32,0.46,5.59
TP874,C126,CMP08,2024-04-19 13:21:00,2024-04-19,3,6,In-Store,offline_store,offline,CMP08_search,Retention,Desktop,209,9,36,0.01,0.74,0.07,0.78,0.52,2.48
TP613,C126,CMP11,2024-04-23 19:00:00,2024-04-23,4,6,Mobile,mobile_app,mobile_push,CMP11_display,Awareness,Tablet,528,2,122,0.93,-0.65,0.82,0.28,0.17,8.84
TP880,C126,CMP08,2024-05-09 00:53:00,2024-05-09,5,6,Social,social_media,paid_social,CMP08_search,Awareness,Mobile,873,2,6,0.62,-0.83,0.5,0.57,0.45,2.21
TP1124,C126,CMP11,2024-05-26 07:02:00,2024-05-26,6,6,Web,website,web_referral,CMP11_display,Retention,Mobile,1031,8,153,0.33,-0.7,0.92,0.12,0.37,2.86
TP2551,C127,CMP08,2024-03-17 08:56:00,2024-03-17,1,5,In-Store,offline_store,offline,CMP08_search,Consideration,Mobile,1111,0,73,0.07,0.45,0.12,0.47,0.4,9.99
TP501,C127,CMP18,2024-04-12 16:39:00,2024-04-12,2,5,Social,social_media,paid_social,CMP18_influencer,Consideration,Desktop,692,10,21,0.96,-0.06,0.94,0.84,0.26,8.73
TP603,C127,CMP15,2024-04-20 07:37:00,2024-04-20,3,5,Social,social_media,paid_social,CMP15_display,Conversion,Desktop,90,9,37,0.62,0.09,0.84,0.1,0.99,4.3
TP1547,C127,CMP04,2024-04-27 03:39:00,2024-04-27,4,5,Web,website,web_referral,CMP04_display,Retention,Desktop,275,1,14,0.24,-0.53,0.63,0.44,0.1,0.88
TP1201,C127,CMP11,2024-06-29 06:48:00,2024-06-29,5,5,Mobile,mobile_app,mobile_push,CMP11_display,Conversion,Desktop,1096,1,182,0.74,0.55,0.66,0.78,0.09,2.71
TP484,C128,CMP07,2024-03-26 22:38:00,2024-03-26,1,7,Social,social_media,paid_social,CMP07_email,Retention,Tablet,823,6,106,0.93,0.06,0.41,0.41,0.88,6.38
TP338,C128,CMP12,2024-04-29 16:28:00,2024-04-29,2,7,In-Store,offline_store,offline,CMP12_influencer,Conversion,Mobile,340,3,198,0.78,0.95,0.3,0.58,0.32,3.51
TP1604,C128,CMP10,2024-05-01 22:20:00,2024-05-01,3,7,Social,social_media,paid_social,CMP10_email,Consideration,Tablet,116,6,103,0.49,-0.5,0.3,0.46,0.57,2.73
TP1784,C128,CMP01,2024-05-14 12:05:00,2024-05-14,4,7,Mobile,mobile_app,mobile_push,CMP01_email,Awareness,Desktop,776,4,143,0.28,-0.77,0.57,0.18,0.7,4.17
TP1813,C128,CMP16,2024-06-03 12:13:00,2024-06-03,5,7,Social,social_media,paid_social,CMP16_social_media,Awareness,Desktop,1048,5,144,0.23,-0.52,0.85,0.19,0.89,5.81
TP228,C128,CMP07,2024-06-22 10:25:00,2024-06-22,6,7,Mobile,mobile_app,mobile_push,CMP07_email,Consideration,Desktop,484,8,67,0.26,0.32,0.52,0.99,0.55,8.18
TP419,C128,CMP14,2024-06-26 02:58:00,2024-06-26,7,7,Email,email,email,CMP14_email,Awareness,Desktop,197,7,87,0.27,0.73,0.18,0.85,0.04,7.62
TP606,C129,CMP08,2024-04-08 17:00:00,2024-04-08,1,4,Mobile,mobile_app,mobile_push,CMP08_search,Conversion,Desktop,162,10,150,0.32,0.01,0.65,0.84,0.69,2.37
TP135,C129,CMP13,2024-04-09 19:02:00,2024-04-09,2,4,Mobile,mobile_app,mobile_push,CMP13_social_media,Consideration,Mobile,225,2,185,0.87,0.78,0.36,0.16,0.37,3.69
TP1902,C129,CMP17,2024-05-04 07:20:00,2024-05-04,3,4,In-Store,offline_store,offline,CMP17_display,Conversion,Desktop,734,1,76,0.39,-0.79,0.85,0.83,0.81,2.85
TP342,C129,CMP15,2024-06-29 12:00:00,2024-06-29,4,4,Social,social_media,paid_social,CMP15_display,Conversion,Mobile,1045,8,115,0.12,0.06,0.34,0.58,0.65,4.38
TP1852,C130,CMP05,2024-03-13 19:32:00,2024-03-13,1,6,Social,social_media,paid_social,CMP05_email,Conversion,Tablet,979,0,150,0.82,-0.05,0.34,0.18,0.97,0.62
TP2359,C130,CMP11,2024-03-16 00:47:00,2024-03-16,2,6,In-Store,offline_store,offline,CMP11_display,Retention,Desktop,584,4,42,0.51,0.27,0.8,0.33,0.67,7.61
TP280,C130,CMP11,2024-03-30 07:38:00,2024-03-30,3,6,Social,social_media,paid_social,CMP11_display,Awareness,Mobile,96,5,34,0.66,-0.41,0.93,0.65,0.92,7.5
TP1365,C130,CMP17,2024-04-29 00:51:00,2024-04-29,4,6,In-Store,offline_store,offline,CMP17_display,Retention,Mobile,184,5,150,0.21,0.78,0.76,0.53,0.11,6.64
TP1502,C130,CMP19,2024-06-16 07:06:00,2024-06-16,5,6,Web,website,web_referral,CMP19_social_media,Conversion,Mobile,1123,8,105,0.84,-0.04,0.27,0.86,0.02,6.62
TP290,C130,CMP10,2024-06-16 14:41:00,2024-06-16,6,6,In-Store,offline_store,offline,CMP10_email,Consideration,Desktop,198,9,70,0.46,0.69,0.66,0.62,0.6,5.48
TP020,C131,CMP13,2024-03-05 16:57:00,2024-03-05,1,8,Social,social_media,paid_social,CMP13_social_media,Conversion,Desktop,652,2,5,0.86,0.06,0.96,0.51,0.77,8.8
TP1682,C131,CMP06,2024-03-25 03:51:00,2024-03-25,2,8,Social,social_media,paid_social,CMP06_display,Awareness,Desktop,992,3,116,0.76,0.81,0.48,0.52,0.17,6.62
TP2001,C131,CMP17,2024-04-02 12:34:00,2024-04-02,3,8,Web,website,web_referral,CMP17_display,Conversion,Desktop,319,5,37,0.0,-0.31,0.62,0.29,0.74,6.58
TP056,C131,CMP15,2024-04-03 04:29:00,2024-04-03,4,8,Web,website,web_referral,CMP15_display,Consideration,Desktop,174,1,103,0.82,0.76,0.74,0.89,0.78,3.74
TP175,C131,CMP02,2024-04-18 17:06:00,2024-04-18,5,8,Web,website,web_referral,CMP02_email,Awareness,Desktop,934,1,172,0.77,0.75,0.04,0.29,0.93,3.29
TP1911,C131,CMP15,2024-05-20 20:17:00,2024-05-20,6,8,Mobile,mobile_app,mobile_push,CMP15_display,Retention,Tablet,661,1,48,0.04,-0.5,0.44,0.02,0.39,4.32
TP374,C131,CMP02,2024-05-24 12:30:00,2024-05-24,7,8,In-Store,offline_store,offline,CMP02_email,Retention,Desktop,457,10,160,0.69,-0.51,0.21,0.84,0.92,9.98
TP2589,C131,CMP12,2024-06-14 02:36:00,2024-06-14,8,8,Social,social_media,paid_social,CMP12_influencer,Conversion,Tablet,943,10,80,0.83,0.92,0.95,0.82,0.93,4.74
TP1418,C132,CMP06,2024-05-16 23:15:00,2024-05-16,1,3,Web,website,web_referral,CMP06_display,Consideration,Tablet,492,8,77,0.34,-0.16,0.81,0.53,0.08,2.97
TP859,C132,CMP03,2024-05-25 23:28:00,2024-05-25,2,3,Social,social_media,paid_social,CMP03_influencer,Awareness,Tablet,77,3,25,0.65,0.28,0.16,0.4,0.41,6.31
TP1676,C132,CMP06,2024-06-21 01:55:00,2024-06-21,3,3,Web,website,web_referral,CMP06_display,Retention,Tablet,853,7,138,0.9,0.28,0.21,0.3,0.13,8.13
TP1330,C133,CMP09,2024-03-03 17:23:00,2024-03-03,1,7,In-Store,offline_store,offline,CMP09_social_media,Retention,Tablet,1170,1,106,0.19,-0.62,0.31,0.77,0.62,4.37
